image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index,overlap
dicot-sim-110-5-25.rsml,4760.4346,45.381336,169.92601,20.001366,1,174.0,174.99745,0.68990284,0.6797052,514,4317.0,8.921084,0.10367617,52.568356,1029,515.0,515.0,1.0,0.6518152
dicot-sim-110-6-25.rsml,4532.4893,41.825336,169.92601,19.710901,1,174.0,174.99898,0.726819,0.7109328,493,4102.0,8.838723,0.10492373,55.641792,987,494.0,494.0,1.0,0.65160924
dicot-sim-110-7-25.rsml,4213.0493,43.349335,169.92601,19.396606,1,174.0,174.99915,0.69821775,0.70920956,475,3808.0,8.501159,0.10381764,55.85401,951,476.0,476.0,1.0,0.649674
dicot-sim-110-8-25.rsml,4193.484,45.466,169.92601,20.031038,1,174.0,174.99736,0.685302,0.67442787,471,3766.0,8.53182,0.10262048,56.455925,943,472.0,472.0,1.0,0.65329343
dicot-sim-110-9-25.rsml,5053.2695,48.768,169.92601,20.259495,1,174.0,174.99425,0.740726,0.73997897,575,4583.0,8.483956,0.10377998,55.437336,1151,576.0,576.0,1.0,0.6494338
dicot-sim-111-1-25.rsml,2165.5686,86.27534,319.95535,23.093544,1,324.0,324.99585,1.1826642,0.1950608,53,1810.0,34.727776,0.31248134,55.295174,107,54.0,54.0,1.0,0.28099173
dicot-sim-111-10-25.rsml,2238.6829,82.12667,319.95535,23.05306,1,324.0,324.99997,1.1797744,0.19163738,53,1887.0,36.107224,0.32491007,52.392868,107,54.0,54.0,1.0,0.2944664
dicot-sim-111-10-30.rsml,3166.5718,82.55,419.9467,23.212933,1,424.0,424.99997,1.5213827,0.19553135,74,2702.0,37.048267,0.32625756,52.455555,149,75.0,75.0,1.0,0.33518776
dicot-sim-111-2-25.rsml,2166.3962,91.694,319.95535,23.081497,1,324.0,324.9991,1.1504391,0.19163778,53,1813.0,34.74334,0.3163773,56.153767,107,54.0,54.0,1.0,0.22869022
dicot-sim-111-2-30.rsml,2983.0188,91.694,419.9467,23.334158,1,424.0,424.99915,1.4037188,0.19288932,73,2517.0,35.041367,0.31663832,54.810284,147,74.0,74.0,1.0,0.2908012
dicot-sim-111-3-25.rsml,2178.7234,80.518005,319.95535,23.263666,1,324.0,324.99377,1.1645643,0.1880244,52,1825.0,35.64864,0.31234956,51.56789,105,53.0,53.0,1.0,0.24696356
dicot-sim-111-4-25.rsml,2520.3762,83.82,319.95535,23.467442,1,324.0,324.99863,1.2958074,0.19886965,55,2167.0,39.915955,0.324516,51.99473,111,56.0,56.0,1.0,0.2495637
dicot-sim-111-4-30.rsml,3558.1797,84.66667,419.9467,23.479755,1,424.0,424.99866,1.5952826,0.20081645,76,3093.0,41.226063,0.33663982,54.431686,153,77.0,77.0,1.0,0.3341615
dicot-sim-111-5-25.rsml,1915.0463,71.79733,319.95535,23.059704,1,324.0,324.9945,1.0991706,0.19887161,55,1562.0,28.910032,0.31514195,50.608967,111,56.0,56.0,1.0,0.34753364
dicot-sim-111-6-25.rsml,2105.3792,77.38534,319.95535,22.585882,1,324.0,324.99426,1.1727517,0.19525588,54,1749.0,32.97009,0.31359944,49.132317,109,55.0,55.0,1.0,0.22857143
dicot-sim-111-7-25.rsml,2053.4724,82.042,319.95535,22.57872,1,324.0,324.9998,1.1332276,0.20610072,56,1699.0,30.865582,0.31562948,52.938206,113,57.0,57.0,1.0,0.2896406
dicot-sim-111-8-25.rsml,2046.8895,89.069336,319.95535,23.688545,1,324.0,324.99982,1.1550533,0.20248489,56,1690.0,30.748034,0.30266854,50.38871,113,57.0,57.0,1.0,0.2976939
dicot-sim-111-9-25.rsml,1984.2628,77.80867,319.95535,22.24743,1,324.0,324.9982,1.0986888,0.19163823,53,1630.0,31.306879,0.30170506,50.757042,107,54.0,54.0,1.0,0.2527233
dicot-sim-112-1-25.rsml,1030.8461,27.093334,254.93134,22.988443,1,259.0,259.9872,0.60838777,0.56782085,104,720.0,7.412105,0.10659219,57.520023,209,105.0,105.0,1.0,0.54293627
dicot-sim-112-10-25.rsml,933.21246,28.786667,254.93134,21.167374,1,259.0,259.99603,0.582436,0.48993254,91,625.0,7.3979807,0.10455813,62.80085,183,92.0,92.0,1.0,0.543131
dicot-sim-112-2-25.rsml,888.59595,26.67,254.93134,23.460304,1,259.0,259.99393,0.587296,0.52448,87,587.0,7.2253113,0.109187104,56.45635,175,88.0,88.0,1.0,0.56953645
dicot-sim-112-3-25.rsml,852.0244,23.876001,254.93134,23.39891,1,259.0,259.98923,0.57976216,0.4112945,82,554.0,7.2199426,0.10481748,59.289997,165,83.0,83.0,1.0,0.53113556
dicot-sim-112-4-25.rsml,742.7313,19.812,254.93134,22.451658,1,259.0,259.9919,0.5809642,0.3724792,63,451.0,7.66253,0.10707673,58.584312,127,64.0,64.0,1.0,0.41935483
dicot-sim-112-5-25.rsml,974.14246,20.235334,254.93134,23.002623,1,259.0,259.9976,0.5856836,1.1598768,98,667.0,7.2871957,0.10397245,61.748474,197,99.0,99.0,1.0,0.48214287
dicot-sim-112-6-25.rsml,843.09515,22.690668,254.93134,21.403725,1,259.0,259.98972,0.58661205,0.4028075,73,541.0,7.9877477,0.106344305,61.34493,147,74.0,74.0,1.0,0.4422311
dicot-sim-112-7-25.rsml,859.3628,28.194,254.93134,21.908834,1,259.0,259.99796,0.5963412,0.47775197,79,558.0,7.5868998,0.10605533,56.815845,159,80.0,80.0,1.0,0.48920864
dicot-sim-112-8-25.rsml,708.3937,20.828001,254.93134,22.560638,1,259.0,259.9974,0.5840967,0.43290153,62,414.0,7.232199,0.108590186,56.384068,125,63.0,63.0,1.0,0.5048544
dicot-sim-112-9-25.rsml,948.961,24.638,254.93134,21.891716,1,259.0,259.98944,0.5965952,1.0852969,96,640.0,7.1767864,0.107183255,59.709354,193,97.0,97.0,1.0,0.5621118
dicot-sim-113-1-15.rsml,4731.028,98.12867,184.912,23.193233,1,189.0,189.9917,1.9698489,1.1918806,166,4457.0,27.355639,0.3671673,59.259007,333,167.0,167.0,1.0,0.5927052
dicot-sim-113-10-15.rsml,4614.2827,98.72134,184.912,22.727451,1,189.0,189.99823,1.9312569,1.233355,171,4339.0,25.873009,0.37060377,55.538273,343,172.0,172.0,1.0,0.61348313
dicot-sim-113-2-15.rsml,4549.7207,97.197334,184.912,22.202818,1,189.0,189.99782,1.9508903,1.1864109,166,4274.0,26.263393,0.37441564,56.11376,333,167.0,167.0,1.0,0.60365856
dicot-sim-113-3-15.rsml,4671.6665,92.54067,184.912,22.798805,1,189.0,189.99997,1.9575993,1.1792457,165,4394.0,27.161612,0.37094277,55.82522,331,166.0,166.0,1.0,0.6055807
dicot-sim-113-4-15.rsml,5232.0464,88.646,184.912,22.668015,1,189.0,189.99263,2.004346,1.2406178,172,4945.0,29.314268,0.3863891,59.943893,345,173.0,173.0,1.0,0.640057
dicot-sim-113-5-15.rsml,4577.03,82.55,184.912,23.502117,1,189.0,189.99992,1.943859,1.2292747,172,4290.0,25.505981,0.36889404,57.84317,345,173.0,173.0,1.0,0.61094224
dicot-sim-113-6-15.rsml,4569.9795,99.90667,184.912,22.704466,1,189.0,189.99393,1.9476615,1.2390774,171,4293.0,25.61395,0.37274972,54.675346,343,172.0,172.0,1.0,0.6057907
dicot-sim-113-7-15.rsml,4897.751,90.59334,184.99667,22.860687,1,189.0,189.9998,1.9953371,1.2348888,172,4615.0,27.370646,0.3782136,58.66992,345,173.0,173.0,1.0,0.62068963
dicot-sim-113-8-15.rsml,4901.5693,99.314,184.99667,23.40755,1,189.0,189.9997,1.9712259,1.2435708,174,4615.0,27.07799,0.37050906,56.651955,349,175.0,175.0,1.0,0.6264451
dicot-sim-113-9-15.rsml,5168.6426,101.00734,184.912,23.103594,1,189.0,189.99661,2.0068555,1.2221565,171,4887.0,29.114891,0.38278514,56.213192,343,172.0,172.0,1.0,0.6609116
dicot-sim-114-1-25.rsml,1681.2657,53.932667,359.918,18.553192,1,364.0,364.98914,0.5796275,0.38157845,101,1256.0,13.032445,0.1190952,65.950165,203,102.0,102.0,1.0,0.50530785
dicot-sim-114-10-25.rsml,1667.0388,53.509335,359.918,18.935652,1,364.0,364.999,0.5700339,0.43267632,103,1247.0,12.641163,0.11971725,67.11743,207,104.0,104.0,1.0,0.5878525
dicot-sim-114-2-25.rsml,1703.8431,57.404003,359.918,18.663847,1,364.0,364.99942,0.5701436,0.4780108,104,1279.0,12.873498,0.11898911,63.027737,209,105.0,105.0,1.0,0.49156117
dicot-sim-114-3-25.rsml,1979.0797,67.39467,359.918,17.77078,1,364.0,364.99115,0.59746337,0.3986004,128,1548.0,12.6100645,0.119237125,70.67364,257,129.0,129.0,1.0,0.583045
dicot-sim-114-4-25.rsml,1891.9456,69.17267,359.918,19.709156,1,364.0,364.9992,0.5494157,0.39995044,116,1466.0,13.163326,0.11885092,62.14766,233,117.0,117.0,1.0,0.51296294
dicot-sim-114-5-25.rsml,1634.5784,60.367336,359.918,18.220095,1,364.0,364.99612,0.57418936,0.60379905,108,1210.0,11.755397,0.118155695,68.36086,217,109.0,109.0,1.0,0.522293
dicot-sim-114-6-25.rsml,2167.5403,69.68067,359.918,18.835768,1,364.0,364.99265,0.57242364,0.27079266,137,1734.0,13.157279,0.11454916,68.8535,275,138.0,138.0,1.0,0.58582675
dicot-sim-114-7-25.rsml,1902.8717,56.642002,359.918,18.75951,1,364.0,364.99783,0.6041101,0.40094078,124,1472.0,12.4022045,0.11716757,70.75462,249,125.0,125.0,1.0,0.5666075
dicot-sim-114-8-25.rsml,1565.7402,52.324,359.918,18.116848,1,364.0,364.99908,0.54914767,0.32758635,96,1150.0,12.507723,0.11505792,69.55251,193,97.0,97.0,1.0,0.51421803
dicot-sim-114-9-25.rsml,1858.14,58.166,359.918,18.89191,1,364.0,364.9983,0.5971929,0.45207196,109,1435.0,13.698548,0.12359392,63.390594,219,110.0,110.0,1.0,0.53846157
dicot-sim-115-1-25.rsml,1258.5565,57.065334,164.93068,19.590017,1,169.0,169.99614,0.4263544,0.6959946,105,1036.0,10.367241,0.11860006,78.48765,211,106.0,106.0,1.0,0.4977064
dicot-sim-115-10-25.rsml,1270.5522,52.493336,164.93068,18.091318,1,169.0,169.97812,0.41566965,0.8005925,104,1051.0,10.582445,0.11591282,78.93054,209,105.0,105.0,1.0,0.47191012
dicot-sim-115-2-25.rsml,1700.7744,70.44267,164.93068,18.240053,1,169.0,169.9898,0.43821326,0.54465705,129,1466.0,11.866554,0.11549792,70.94811,259,130.0,130.0,1.0,0.5818505
dicot-sim-115-3-25.rsml,1611.7784,65.61667,164.93068,19.70958,1,169.0,169.93407,0.44034207,0.5685532,137,1373.0,10.524411,0.11406449,71.82888,275,138.0,138.0,1.0,0.5252174
dicot-sim-115-4-25.rsml,1513.656,77.47,164.93068,17.724268,1,169.0,169.97217,0.415216,0.5482299,124,1280.0,10.836162,0.113753214,75.69145,249,125.0,125.0,1.0,0.54789275
dicot-sim-115-5-25.rsml,1667.6959,54.18667,164.93068,18.160366,1,169.0,169.95323,0.45535251,0.7890065,134,1436.0,11.177184,0.11559728,80.17588,269,135.0,135.0,1.0,0.5851602
dicot-sim-115-6-25.rsml,1551.9696,76.62334,164.93068,17.838707,1,169.0,169.9935,0.41202053,0.5176983,126,1320.0,10.968063,0.11452932,73.97956,253,127.0,127.0,1.0,0.5437616
dicot-sim-115-7-25.rsml,1358.7015,51.731335,164.93068,18.24931,1,169.0,169.99953,0.43509576,0.6432306,108,1141.0,11.0065,0.11604213,75.69111,217,109.0,109.0,1.0,0.53186816
dicot-sim-115-8-25.rsml,1539.265,74.93,164.93068,16.904346,1,169.0,169.9984,0.4370647,0.8042106,137,1298.0,9.994645,0.11544925,76.51854,275,138.0,138.0,1.0,0.5485009
dicot-sim-115-9-25.rsml,1394.4806,75.01467,164.93068,18.311184,1,169.0,169.97714,0.4349414,0.81009895,120,1165.0,10.204195,0.11471278,81.08058,241,121.0,121.0,1.0,0.47544205
dicot-sim-116-1-25.rsml,2852.8716,63.923336,219.964,22.988445,1,224.0,224.9673,1.6701636,0.706675,126,2561.0,20.856388,0.3142986,32.133003,253,127.0,127.0,1.0,0.478738
dicot-sim-116-10-25.rsml,2813.8777,60.28267,219.964,22.728264,1,224.0,224.99744,1.6962526,0.6434442,114,2518.0,22.709475,0.32651094,32.948742,229,115.0,115.0,1.0,0.4279661
dicot-sim-116-2-25.rsml,2534.0151,49.445335,219.964,22.921661,1,224.0,224.9838,1.5658259,0.6073303,109,2242.0,21.183773,0.31659845,34.87986,219,110.0,110.0,1.0,0.45125785
dicot-sim-116-2-26.rsml,2731.7783,49.445335,229.95468,22.92848,1,234.0,234.98376,1.7013763,0.6108609,116,2425.0,21.524092,0.32468718,34.35767,233,117.0,117.0,1.0,0.4606414
dicot-sim-116-3-25.rsml,2654.3308,60.113335,219.964,22.908901,1,224.0,224.99998,1.6947107,0.6462756,116,2364.0,20.942507,0.31346917,31.85662,233,117.0,117.0,1.0,0.42898974
dicot-sim-116-3-26.rsml,2878.014,60.113335,229.95468,22.92782,1,234.0,234.99998,1.8099391,0.65293396,124,2574.0,21.31463,0.31951937,32.11569,249,125.0,125.0,1.0,0.47767252
dicot-sim-116-4-25.rsml,2743.7622,66.97134,219.964,22.54425,1,224.0,224.9945,1.7010134,0.6630095,119,2447.0,21.166115,0.31410077,33.568302,239,120.0,120.0,1.0,0.45875543
dicot-sim-116-4-26.rsml,2927.7383,66.97134,229.95468,22.615566,1,234.0,234.9945,1.823709,0.6634841,126,2616.0,21.370987,0.32284215,33.34481,253,127.0,127.0,1.0,0.46549392
dicot-sim-116-5-25.rsml,2838.8206,57.827335,219.87933,22.971252,1,224.0,224.99995,1.6896504,0.6729025,120,2547.0,21.78184,0.32143986,34.266323,241,121.0,121.0,1.0,0.51343703
dicot-sim-116-6-25.rsml,2971.8625,67.564,219.964,22.962519,1,224.0,224.99977,1.7462175,0.70654815,126,2675.0,21.800499,0.31450635,32.857025,253,127.0,127.0,1.0,0.4401596
dicot-sim-116-7-25.rsml,2626.877,53.848003,219.964,22.113499,1,224.0,224.97522,1.634632,0.63934475,114,2338.0,21.069315,0.3198652,31.205072,229,115.0,115.0,1.0,0.4359352
dicot-sim-116-8-25.rsml,2752.7285,55.287334,219.87933,23.106005,1,224.0,224.97389,1.6759788,0.68421614,122,2465.0,20.719297,0.31070036,31.520191,245,123.0,123.0,1.0,0.46581197
dicot-sim-116-8-26.rsml,2963.5273,55.287334,229.95468,23.100035,1,234.0,234.97382,1.8167439,0.6888216,130,2663.0,20.988865,0.31725544,31.970917,261,131.0,131.0,1.0,0.48609272
dicot-sim-116-9-25.rsml,2702.1985,53.67867,219.964,22.94026,1,224.0,224.99022,1.6639372,0.64631045,116,2416.0,21.355244,0.31960496,30.049046,233,117.0,117.0,1.0,0.44650498
dicot-sim-116-9-26.rsml,2916.7068,53.67867,229.95468,22.909815,1,234.0,234.99019,1.7950166,0.6529675,124,2614.0,21.626747,0.32835826,30.462475,249,125.0,125.0,1.0,0.47354499
dicot-sim-117-1-25.rsml,240.77332,14.139334,169.92601,21.987894,1,174.0,174.99402,0.34188393,0.14720462,7,62.0,9.397039,0.13873836,43.464085,15,8.0,8.0,1.0,0.074074075
dicot-sim-117-10-25.rsml,222.35715,14.562667,169.92601,22.735058,1,174.0,174.99112,0.3465284,0.11566096,4,44.0,11.841504,0.1312632,60.32664,9,5.0,5.0,1.0,0.26666668
dicot-sim-117-2-25.rsml,244.559,11.091333,169.92601,22.59631,1,174.0,174.98433,0.3469298,0.1423524,8,66.0,8.696833,0.13580647,43.5315,17,9.0,9.0,1.0,0.033333335
dicot-sim-117-3-25.rsml,226.99077,10.498667,169.92601,22.41061,1,174.0,174.99701,0.33717817,0.14720432,7,49.0,7.427679,0.13424037,49.819,15,8.0,8.0,1.0,0.18181819
dicot-sim-117-4-25.rsml,202.1488,9.144,169.92601,24.171923,1,174.0,174.99902,0.3375311,0.3469815,3,26.0,9.049928,0.13586468,54.540386,7,4.0,4.0,1.0,0.09090909
dicot-sim-117-5-25.rsml,240.21754,16.51,169.92601,24.78552,1,174.0,174.98796,0.34385058,0.10676406,6,62.0,10.871604,0.1388853,44.670685,13,7.0,7.0,1.0,0.08
dicot-sim-117-6-25.rsml,273.3514,22.267334,169.92601,22.378105,1,174.0,174.99294,0.32814434,0.14457625,10,93.0,9.835844,0.14114292,40.87704,21,11.0,11.0,1.0,0.07692308
dicot-sim-117-7-25.rsml,242.21681,17.695333,169.92601,23.95907,1,174.0,174.99329,0.32603443,0.06747028,7,62.0,9.603362,0.13708487,46.753777,15,8.0,8.0,1.0,0.23076923
dicot-sim-117-8-25.rsml,209.04732,9.3133335,169.92601,23.097351,1,174.0,174.9992,0.32723513,0.11566044,4,32.0,8.512025,0.1312274,59.290535,9,5.0,5.0,1.0,0.0
dicot-sim-117-9-25.rsml,207.58105,5.334,169.92601,25.331608,1,174.0,174.9925,0.3210424,0.1850573,4,30.0,8.147142,0.13707617,49.04871,9,5.0,5.0,1.0,0.14285715
dicot-sim-118-1-19.rsml,18386.016,71.96667,164.93068,21.066277,1,169.0,169.99239,3.4211957,0.9595466,1417,17408.0,12.855342,0.25218102,45.664413,2835,1418.0,1418.0,1.0,0.73295736
dicot-sim-118-10-18.rsml,14736.46,81.44933,149.94467,21.644804,1,154.0,154.99605,2.7598894,0.94096446,1151,13923.0,12.668518,0.24470924,44.380802,2303,1152.0,1152.0,1.0,0.72041667
dicot-sim-118-2-19.rsml,19796.479,74.760666,164.93068,21.211637,1,169.0,169.9696,3.465911,1.025573,1501,18755.0,13.075621,0.2507561,45.593002,3003,1502.0,1502.0,1.0,0.73401415
dicot-sim-118-3-19.rsml,18374.734,89.069336,164.93068,21.410326,1,169.0,169.99998,3.337234,0.95660186,1393,17401.0,13.068726,0.25630474,44.982162,2787,1394.0,1394.0,1.0,0.73576427
dicot-sim-118-4-18.rsml,15274.382,78.740005,149.94467,21.771255,1,154.0,154.9564,2.7896876,0.9798079,1180,14447.0,12.813069,0.245929,46.468548,2361,1181.0,1181.0,1.0,0.72296476
dicot-sim-118-5-19.rsml,18238.81,78.14734,164.93068,21.45661,1,169.0,169.99338,3.2603486,0.9713502,1383,17272.0,13.064943,0.25138086,46.41607,2767,1384.0,1384.0,1.0,0.7303806
dicot-sim-118-6-19.rsml,18106.352,80.34867,164.93068,21.2632,1,169.0,169.95045,3.296066,0.9588279,1367,17154.0,13.120998,0.25390795,46.99241,2735,1368.0,1368.0,1.0,0.73264784
dicot-sim-118-7-19.rsml,21000.047,77.47,164.93068,21.62046,1,169.0,169.99615,3.4566574,1.0286435,1638,19873.0,12.716757,0.25284284,47.074253,3277,1639.0,1639.0,1.0,0.73376715
dicot-sim-118-8-19.rsml,18716.383,79.248,164.93068,22.059946,1,169.0,169.99501,3.300425,0.96799374,1428,17729.0,12.987669,0.249915,46.303894,2857,1429.0,1429.0,1.0,0.72863
dicot-sim-118-9-18.rsml,15802.438,72.22067,149.94467,20.875978,1,154.0,154.99925,2.9511888,0.9969343,1244,14937.0,12.578325,0.24676815,45.223904,2489,1245.0,1245.0,1.0,0.724318
dicot-sim-119-1-25.rsml,390.3525,20.828001,189.992,23.485748,1,194.0,194.9962,0.39020395,0.09496749,12,190.0,16.27969,0.13367347,26.372505,25,13.0,13.0,1.0,0.048387095
dicot-sim-119-10-25.rsml,300.8029,9.567333,189.992,23.22996,1,194.0,194.99232,0.376233,0.10219279,11,102.0,9.619142,0.12831062,31.382698,23,12.0,12.0,1.0,0.075
dicot-sim-119-2-25.rsml,424.13818,22.013334,189.992,21.94652,1,194.0,194.99298,0.36955413,0.11447275,15,221.0,15.276348,0.13814652,30.308569,31,16.0,16.0,1.0,0.11111111
dicot-sim-119-3-25.rsml,365.2616,18.118668,189.992,23.98281,1,194.0,194.99902,0.40466815,0.11505605,14,162.0,12.161617,0.12948345,35.747963,29,15.0,15.0,1.0,0.14035088
dicot-sim-119-4-25.rsml,362.73782,16.256,189.992,22.500937,1,194.0,194.9938,0.40368432,0.11052487,15,160.0,11.1829405,0.12849878,31.415852,31,16.0,16.0,1.0,0.11666667
dicot-sim-119-5-25.rsml,445.7166,20.150667,189.992,23.408073,1,194.0,194.9991,0.38495076,0.15036449,19,242.0,13.195658,0.13631535,29.39086,39,20.0,20.0,1.0,0.17857143
dicot-sim-119-6-25.rsml,425.0376,18.626667,189.992,23.866253,1,194.0,194.99995,0.3942723,0.1266224,16,223.0,14.377355,0.13399266,35.970104,33,17.0,17.0,1.0,0.1369863
dicot-sim-119-7-25.rsml,391.77438,19.558,189.992,23.528492,1,194.0,194.99658,0.3946758,0.11447007,15,190.0,13.11852,0.1373335,27.837463,31,16.0,16.0,1.0,0.09090909
dicot-sim-119-8-25.rsml,316.44803,16.171333,189.992,22.63314,1,194.0,194.9999,0.3984481,0.08218282,10,117.0,12.1448145,0.13573119,30.275278,21,11.0,11.0,1.0,0.024390243
dicot-sim-119-9-25.rsml,401.87927,29.125334,189.992,22.79112,1,194.0,194.99954,0.39793316,0.08841754,12,201.0,17.239979,0.13582952,31.976545,25,13.0,13.0,1.0,0.09677419
dicot-sim-12-1-25.rsml,179.52596,13.038667,124.968,20.512938,1,129.0,129.99883,0.24765682,0.11231288,7,46.0,7.075305,0.0839429,51.231567,15,8.0,8.0,1.0,0.04
dicot-sim-12-10-25.rsml,207.61896,10.4140005,124.968,24.489702,1,129.0,129.99135,0.24483418,0.12606926,10,73.0,7.76276,0.08645746,64.6325,21,11.0,11.0,1.0,0.15151516
dicot-sim-12-2-25.rsml,206.99333,13.123334,124.968,23.206907,1,129.0,129.99405,0.24761082,0.20436,11,71.0,6.999934,0.08485199,65.40417,23,12.0,12.0,1.0,0.14285715
dicot-sim-12-3-25.rsml,207.60873,15.494,124.968,21.901981,1,129.0,129.99992,0.24498722,0.15347075,10,71.0,7.760881,0.08806276,65.140945,21,11.0,11.0,1.0,0.16666667
dicot-sim-12-4-25.rsml,241.74188,20.489334,124.968,20.633762,1,129.0,129.99754,0.24665235,0.14707747,10,106.0,11.174431,0.08355079,72.233475,21,11.0,11.0,1.0,0.1891892
dicot-sim-12-5-25.rsml,206.51385,10.075334,124.968,22.986397,1,129.0,129.99815,0.24562615,0.1438088,11,71.0,6.955973,0.08625689,64.208916,23,12.0,12.0,1.0,0.114285715
dicot-sim-12-6-25.rsml,181.42622,18.880667,124.968,22.668493,1,129.0,129.99318,0.25163513,0.0756405,6,48.0,8.572177,0.08671324,68.941284,13,7.0,7.0,1.0,0.0952381
dicot-sim-12-7-25.rsml,179.26373,13.292667,124.968,25.04938,1,129.0,129.99922,0.2494132,0.11231284,7,46.0,7.037787,0.08804326,59.564087,15,8.0,8.0,1.0,0.12
dicot-sim-12-8-25.rsml,204.60757,14.732,124.968,22.160141,1,129.0,129.99998,0.25112715,0.19855279,9,71.0,8.289729,0.08738502,63.46605,19,10.0,10.0,1.0,0.24242425
dicot-sim-12-9-25.rsml,205.98233,12.615334,124.968,26.185976,1,129.0,129.99971,0.24954754,0.1411932,10,71.0,7.598263,0.08587808,70.89744,21,11.0,11.0,1.0,0.15625
dicot-sim-120-1-25.rsml,1130.7787,26.416,104.98667,19.63811,1,109.0,109.99856,0.49943656,0.72501254,118,964.0,8.650679,0.13274625,66.073524,237,119.0,119.0,1.0,0.529274
dicot-sim-120-10-25.rsml,1197.477,33.782,104.98667,18.914167,1,109.0,109.996475,0.47482446,0.6868521,120,1034.0,9.062338,0.12849768,69.55284,241,121.0,121.0,1.0,0.53881276
dicot-sim-120-2-25.rsml,1200.2246,35.306,104.98667,19.2489,1,109.0,109.9998,0.46830374,0.6117383,126,1030.0,8.652577,0.12698969,65.92014,253,127.0,127.0,1.0,0.4977169
dicot-sim-120-3-25.rsml,1052.5758,34.120667,104.98667,19.360361,1,109.0,109.99951,0.48605207,0.7086168,116,889.0,8.125657,0.1287126,70.490906,233,117.0,117.0,1.0,0.5134474
dicot-sim-120-4-25.rsml,1212.1674,34.544003,104.98667,19.976925,1,109.0,110.0,0.48619598,0.67539537,129,1040.0,8.543934,0.12865272,68.30801,259,130.0,130.0,1.0,0.55432373
dicot-sim-120-5-25.rsml,1216.7384,36.152668,104.98667,19.739897,1,109.0,109.999725,0.48610678,0.73206884,122,1048.0,9.071629,0.1315975,64.77309,245,123.0,123.0,1.0,0.55829597
dicot-sim-120-6-25.rsml,1082.2401,32.766003,104.98667,19.156208,1,109.0,109.99599,0.5070826,0.8298901,117,916.0,8.309776,0.13108976,61.103855,235,118.0,118.0,1.0,0.5247525
dicot-sim-120-7-25.rsml,1053.658,30.988,104.98667,19.63071,1,109.0,109.99917,0.4912513,0.8055636,107,892.0,8.819243,0.12954359,65.72885,215,108.0,108.0,1.0,0.5038961
dicot-sim-120-8-25.rsml,1368.0442,42.756668,104.98667,20.393229,1,109.0,109.99765,0.49812347,0.8066474,141,1184.0,8.922316,0.12878293,60.45507,283,142.0,142.0,1.0,0.5509804
dicot-sim-120-9-25.rsml,1286.0609,38.946667,104.98667,18.849567,1,109.0,109.99301,0.52361935,0.73033696,136,1107.0,8.647558,0.13292187,70.12659,273,137.0,137.0,1.0,0.5785124
dicot-sim-121-1-25.rsml,7575.879,48.006,349.92734,22.681143,1,354.0,354.99994,1.2304426,0.25554717,353,7024.0,20.455748,0.16558525,26.82159,707,354.0,354.0,1.0,0.6408524
dicot-sim-121-10-25.rsml,8166.1133,51.562,349.92734,22.838547,1,354.0,354.99994,1.299645,0.23928112,365,7608.0,21.400314,0.1720123,25.981815,731,366.0,366.0,1.0,0.62939453
dicot-sim-121-2-25.rsml,7554.808,51.054,349.92734,23.020655,1,354.0,354.9998,1.1535504,0.24442203,352,7003.0,20.454002,0.1664493,26.794283,705,353.0,353.0,1.0,0.62166405
dicot-sim-121-3-25.rsml,7756.474,45.72,349.92734,22.908615,1,354.0,354.99945,1.2112592,0.25459635,361,7199.0,20.502697,0.16666113,27.003061,723,362.0,362.0,1.0,0.63144463
dicot-sim-121-4-25.rsml,7353.033,50.461334,349.92734,23.091146,1,354.0,354.99994,1.186384,0.2646411,339,6810.0,20.643164,0.16468656,27.957256,679,340.0,340.0,1.0,0.5956873
dicot-sim-121-5-25.rsml,7744.278,45.80467,349.92734,22.692528,1,354.0,354.99954,1.2597625,0.2516476,353,7203.0,20.932795,0.16610941,27.017515,707,354.0,354.0,1.0,0.609319
dicot-sim-121-6-25.rsml,7567.575,47.667336,349.92734,22.917,1,354.0,354.9998,1.1476153,0.25934184,349,7026.0,20.666399,0.16476512,27.445019,699,350.0,350.0,1.0,0.61630946
