"","image","specie","group","id","mean_prim_diameter","mean_lat_diameter"
"8205","monocot-sim-388-4-20.rsml","monocot","388","4",0.030299999,0.018642565
"8206","monocot-sim-388-5-20.rsml","monocot","388","5",0.030299999,0.018972429
"8207","monocot-sim-388-6-20.rsml","monocot","388","6",0.030299999,0.018982356
"8208","monocot-sim-388-7-20.rsml","monocot","388","7",0.030299999,0.018778326
"8209","monocot-sim-388-8-20.rsml","monocot","388","8",0.030299999,0.018931916
"8210","monocot-sim-388-9-20.rsml","monocot","388","9",0.030299999,0.018672729
"8211","monocot-sim-389-1-16.rsml","monocot","389","1",0.021299994,0.015729008
"8212","monocot-sim-389-10-15.rsml","monocot","389","10",0.021299994,0.015830075
"8213","monocot-sim-389-2-15.rsml","monocot","389","2",0.021299994,0.015775183
"8214","monocot-sim-389-3-15.rsml","monocot","389","3",0.021299994,0.01598644
"8215","monocot-sim-389-4-15.rsml","monocot","389","4",0.021299994,0.01584688
"8216","monocot-sim-389-5-15.rsml","monocot","389","5",0.021299994,0.015803311
"8217","monocot-sim-389-6-16.rsml","monocot","389","6",0.021299994,0.015750933
"8218","monocot-sim-389-7-16.rsml","monocot","389","7",0.021299994,0.01579143
"8219","monocot-sim-389-8-15.rsml","monocot","389","8",0.021299994,0.015790477
"8220","monocot-sim-389-9-16.rsml","monocot","389","9",0.021299994,0.015835272
"8221","monocot-sim-39-1-20.rsml","monocot","39","1",0.022700006,0.012626141
"8222","monocot-sim-39-10-20.rsml","monocot","39","10",0.022700006,0.012712086
"8223","monocot-sim-39-2-20.rsml","monocot","39","2",0.022700006,0.012737012
"8224","monocot-sim-39-3-20.rsml","monocot","39","3",0.022700006,0.012974393
"8225","monocot-sim-39-4-20.rsml","monocot","39","4",0.022700006,0.012689414
"8226","monocot-sim-39-5-20.rsml","monocot","39","5",0.022700006,0.012721397
"8227","monocot-sim-39-6-20.rsml","monocot","39","6",0.022700006,0.012686312
"8228","monocot-sim-39-7-20.rsml","monocot","39","7",0.022700006,0.012664947
"8229","monocot-sim-39-8-20.rsml","monocot","39","8",0.022700006,0.012395315
"8230","monocot-sim-39-9-20.rsml","monocot","39","9",0.022700006,0.012718589
"8231","monocot-sim-390-1-20.rsml","monocot","390","1",0.024499996,0.010457066
"8232","monocot-sim-390-10-20.rsml","monocot","390","10",0.024499996,0.017149994
"8233","monocot-sim-390-2-20.rsml","monocot","390","2",0.024499996,0.012717591
"8234","monocot-sim-390-3-20.rsml","monocot","390","3",0.024499996,0.011909118
"8235","monocot-sim-390-4-20.rsml","monocot","390","4",0.024499996,0.01281005
"8236","monocot-sim-390-5-20.rsml","monocot","390","5",0.024499996,0.01077408
"8237","monocot-sim-390-6-20.rsml","monocot","390","6",0.024499996,0.012058788
"8238","monocot-sim-390-7-20.rsml","monocot","390","7",0.024499996,0.009433679
"8239","monocot-sim-390-8-20.rsml","monocot","390","8",0.024499996,0.012961668
"8240","monocot-sim-390-9-20.rsml","monocot","390","9",0.024499996,0.012124588
"8241","monocot-sim-391-1-20.rsml","monocot","391","1",0.038499977,0.012317945
"8242","monocot-sim-391-10-20.rsml","monocot","391","10",0.038499977,0.012389736
"8243","monocot-sim-391-2-20.rsml","monocot","391","2",0.038499977,0.012181842
"8244","monocot-sim-391-3-20.rsml","monocot","391","3",0.038499977,0.012200185
"8245","monocot-sim-391-4-20.rsml","monocot","391","4",0.038499977,0.012139689
"8246","monocot-sim-391-5-20.rsml","monocot","391","5",0.038499977,0.012083011
"8247","monocot-sim-391-6-20.rsml","monocot","391","6",0.038499977,0.011990714
"8248","monocot-sim-391-7-20.rsml","monocot","391","7",0.038499977,0.012167186
"8249","monocot-sim-391-8-20.rsml","monocot","391","8",0.038499977,0.012439909
"8250","monocot-sim-391-9-20.rsml","monocot","391","9",0.038499977,0.011968057
"8251","monocot-sim-392-1-20.rsml","monocot","392","1",0.024100006,0.017814578
"8252","monocot-sim-392-10-20.rsml","monocot","392","10",0.024100006,0.018283827
"8253","monocot-sim-392-2-20.rsml","monocot","392","2",0.024100006,0.018045122
"8254","monocot-sim-392-3-20.rsml","monocot","392","3",0.024100006,0.017667271
"8255","monocot-sim-392-4-20.rsml","monocot","392","4",0.024100006,0.017717224
"8256","monocot-sim-392-5-20.rsml","monocot","392","5",0.024100006,0.018180313
"8257","monocot-sim-392-6-20.rsml","monocot","392","6",0.024100006,0.018003417
"8258","monocot-sim-392-7-20.rsml","monocot","392","7",0.024100006,0.018051315
"8259","monocot-sim-392-8-20.rsml","monocot","392","8",0.024100006,0.017927835
"8260","monocot-sim-392-9-20.rsml","monocot","392","9",0.024100006,0.018049039
"8261","monocot-sim-393-1-20.rsml","monocot","393","1",0.03669998,0.018433673
"8262","monocot-sim-393-10-20.rsml","monocot","393","10",0.03669998,0.01858963
"8263","monocot-sim-393-2-20.rsml","monocot","393","2",0.03669998,0.01851969
"8264","monocot-sim-393-3-20.rsml","monocot","393","3",0.03669998,0.01843498
"8265","monocot-sim-393-4-20.rsml","monocot","393","4",0.03669998,0.018613892
"8266","monocot-sim-393-5-20.rsml","monocot","393","5",0.03669998,0.01850308
"8267","monocot-sim-393-6-20.rsml","monocot","393","6",0.03669998,0.01851162
"8268","monocot-sim-393-7-20.rsml","monocot","393","7",0.03669998,0.018491186
"8269","monocot-sim-393-8-20.rsml","monocot","393","8",0.03669998,0.018460894
"8270","monocot-sim-393-9-20.rsml","monocot","393","9",0.03669998,0.01843799
"8271","monocot-sim-394-1-20.rsml","monocot","394","1",0.022400016,0.012006882
"8272","monocot-sim-394-10-20.rsml","monocot","394","10",0.022400016,0.011940245
"8273","monocot-sim-394-2-20.rsml","monocot","394","2",0.022400016,0.012078505
"8274","monocot-sim-394-3-20.rsml","monocot","394","3",0.022400016,0.011870285
"8275","monocot-sim-394-4-20.rsml","monocot","394","4",0.022400016,0.011894
"8276","monocot-sim-394-5-20.rsml","monocot","394","5",0.022400016,0.012034024
"8277","monocot-sim-394-6-20.rsml","monocot","394","6",0.022400016,0.012056349
"8278","monocot-sim-394-7-20.rsml","monocot","394","7",0.022400016,0.012054843
"8279","monocot-sim-394-8-20.rsml","monocot","394","8",0.022400016,0.011991957
"8280","monocot-sim-394-9-20.rsml","monocot","394","9",0.022400016,0.012224883
"8281","monocot-sim-395-1-20.rsml","monocot","395","1",0.039999977,0.014745359
"8282","monocot-sim-395-10-20.rsml","monocot","395","10",0.039999977,0.015713733
"8283","monocot-sim-395-2-20.rsml","monocot","395","2",0.039999977,0.01526116
"8284","monocot-sim-395-3-20.rsml","monocot","395","3",0.039999977,0.014768506
"8285","monocot-sim-395-4-20.rsml","monocot","395","4",0.039999977,0.014984025
"8286","monocot-sim-395-5-20.rsml","monocot","395","5",0.039999977,0.015047892
"8287","monocot-sim-395-6-20.rsml","monocot","395","6",0.039999977,0.0151834255
"8288","monocot-sim-395-7-20.rsml","monocot","395","7",0.039999977,0.015435283
"8289","monocot-sim-395-8-20.rsml","monocot","395","8",0.039999977,0.015068564
"8290","monocot-sim-395-9-20.rsml","monocot","395","9",0.039999977,0.015089465
"8291","monocot-sim-396-1-20.rsml","monocot","396","1",0.03220005,0.0148230335
"8292","monocot-sim-396-10-20.rsml","monocot","396","10",0.03220005,0.0149386395
"8293","monocot-sim-396-2-20.rsml","monocot","396","2",0.03220005,0.014910452
"8294","monocot-sim-396-3-20.rsml","monocot","396","3",0.03220005,0.014654209
"8295","monocot-sim-396-4-20.rsml","monocot","396","4",0.03220005,0.014695269
"8296","monocot-sim-396-5-20.rsml","monocot","396","5",0.03220005,0.014941804
"8297","monocot-sim-396-6-20.rsml","monocot","396","6",0.03220005,0.01470328
"8298","monocot-sim-396-7-20.rsml","monocot","396","7",0.03220005,0.01493282
"8299","monocot-sim-396-8-20.rsml","monocot","396","8",0.03220005,0.014848526
"8300","monocot-sim-396-9-20.rsml","monocot","396","9",0.03220005,0.015019198
"8301","monocot-sim-397-1-14.rsml","monocot","397","1",0.034799952,0.02173008
"8302","monocot-sim-397-10-14.rsml","monocot","397","10",0.034799952,0.021628678
"8303","monocot-sim-397-2-14.rsml","monocot","397","2",0.034799952,0.02150444
"8304","monocot-sim-397-3-14.rsml","monocot","397","3",0.034799952,0.021614153
"8305","monocot-sim-397-4-14.rsml","monocot","397","4",0.034799952,0.021494927
"8306","monocot-sim-397-5-14.rsml","monocot","397","5",0.034799952,0.021694114
"8307","monocot-sim-397-6-14.rsml","monocot","397","6",0.034799952,0.021585763
"8308","monocot-sim-397-7-14.rsml","monocot","397","7",0.034799952,0.02164854
"8309","monocot-sim-397-8-14.rsml","monocot","397","8",0.034799952,0.021682981
"8310","monocot-sim-397-9-14.rsml","monocot","397","9",0.034799952,0.02144851
"8311","monocot-sim-398-1-20.rsml","monocot","398","1",0.03230004,0.011122873
"8312","monocot-sim-398-10-20.rsml","monocot","398","10",0.03230004,0.011161783
"8313","monocot-sim-398-2-20.rsml","monocot","398","2",0.03230004,0.010905937
"8314","monocot-sim-398-3-20.rsml","monocot","398","3",0.03230004,0.011146529
"8315","monocot-sim-398-4-20.rsml","monocot","398","4",0.03230004,0.01092844
"8316","monocot-sim-398-5-20.rsml","monocot","398","5",0.03230004,0.011234172
"8317","monocot-sim-398-6-20.rsml","monocot","398","6",0.03230004,0.010992965
"8318","monocot-sim-398-7-20.rsml","monocot","398","7",0.03230004,0.01101205
"8319","monocot-sim-398-8-20.rsml","monocot","398","8",0.03230004,0.011054821
"8320","monocot-sim-398-9-20.rsml","monocot","398","9",0.03230004,0.0110510215
"8321","monocot-sim-399-1-20.rsml","monocot","399","1",0.034799956,0.01967498
"8322","monocot-sim-399-10-20.rsml","monocot","399","10",0.034799956,0.019494424
"8323","monocot-sim-399-2-20.rsml","monocot","399","2",0.034799956,0.019601628
"8324","monocot-sim-399-3-20.rsml","monocot","399","3",0.034799956,0.019706614
"8325","monocot-sim-399-4-20.rsml","monocot","399","4",0.034799956,0.01968874
"8326","monocot-sim-399-5-20.rsml","monocot","399","5",0.034799956,0.019791752
"8327","monocot-sim-399-6-20.rsml","monocot","399","6",0.034799956,0.019534599
"8328","monocot-sim-399-7-20.rsml","monocot","399","7",0.034799956,0.019489713
"8329","monocot-sim-399-8-20.rsml","monocot","399","8",0.034799956,0.019641222
"8330","monocot-sim-399-9-20.rsml","monocot","399","9",0.034799956,0.019255735
"8331","monocot-sim-4-1-14.rsml","monocot","4","1",0.028500002,0.018425897
"8332","monocot-sim-4-10-15.rsml","monocot","4","10",0.028500011,0.018369852
"8333","monocot-sim-4-2-14.rsml","monocot","4","2",0.028500002,0.018328631
"8334","monocot-sim-4-3-15.rsml","monocot","4","3",0.028500011,0.018364329
"8335","monocot-sim-4-4-14.rsml","monocot","4","4",0.028500002,0.018444069
"8336","monocot-sim-4-5-14.rsml","monocot","4","5",0.028500002,0.018421954
"8337","monocot-sim-4-6-15.rsml","monocot","4","6",0.028500011,0.01836897
"8338","monocot-sim-4-7-14.rsml","monocot","4","7",0.028500002,0.018412149
"8339","monocot-sim-4-8-14.rsml","monocot","4","8",0.028500002,0.01831231
"8340","monocot-sim-4-9-14.rsml","monocot","4","9",0.028500002,0.018342096
"8341","monocot-sim-40-1-20.rsml","monocot","40","1",0.03459997,0.012499311
"8342","monocot-sim-40-10-20.rsml","monocot","40","10",0.03459997,0.012898105
"8343","monocot-sim-40-2-20.rsml","monocot","40","2",0.03459997,0.013087502
"8344","monocot-sim-40-3-20.rsml","monocot","40","3",0.03459997,0.0128054535
"8345","monocot-sim-40-4-20.rsml","monocot","40","4",0.03459997,0.012899599
"8346","monocot-sim-40-5-20.rsml","monocot","40","5",0.03459997,0.01280366
"8347","monocot-sim-40-6-20.rsml","monocot","40","6",0.03459997,0.012805085
"8348","monocot-sim-40-7-20.rsml","monocot","40","7",0.03459997,0.012877404
"8349","monocot-sim-40-8-20.rsml","monocot","40","8",0.03459997,0.0123558305
"8350","monocot-sim-40-9-20.rsml","monocot","40","9",0.03459997,0.01290755
"8351","monocot-sim-400-1-20.rsml","monocot","400","1",0.03450012,0.022924732
"8352","monocot-sim-400-10-20.rsml","monocot","400","10",0.03450012,0.023008494
"8353","monocot-sim-400-2-20.rsml","monocot","400","2",0.03450012,0.023010328
"8354","monocot-sim-400-3-20.rsml","monocot","400","3",0.03450012,0.022852652
"8355","monocot-sim-400-4-20.rsml","monocot","400","4",0.03450012,0.023040362
"8356","monocot-sim-400-5-20.rsml","monocot","400","5",0.03450012,0.023333197
"8357","monocot-sim-400-6-20.rsml","monocot","400","6",0.03450012,0.022964817
"8358","monocot-sim-400-7-20.rsml","monocot","400","7",0.03450012,0.023103181
"8359","monocot-sim-400-8-20.rsml","monocot","400","8",0.03450012,0.022820903
"8360","monocot-sim-400-9-20.rsml","monocot","400","9",0.03450012,0.02291514
"8361","monocot-sim-401-1-20.rsml","monocot","401","1",0.02800002,0.009802666
"8362","monocot-sim-401-10-20.rsml","monocot","401","10",0.02800002,0.0098091345
"8363","monocot-sim-401-2-20.rsml","monocot","401","2",0.02800002,0.009761804
"8364","monocot-sim-401-3-20.rsml","monocot","401","3",0.02800002,0.009769021
"8365","monocot-sim-401-4-20.rsml","monocot","401","4",0.02800002,0.009766202
"8366","monocot-sim-401-5-20.rsml","monocot","401","5",0.02800002,0.009797837
"8367","monocot-sim-401-6-20.rsml","monocot","401","6",0.02800002,0.009741027
"8368","monocot-sim-401-7-20.rsml","monocot","401","7",0.02800002,0.009814748
"8369","monocot-sim-401-8-20.rsml","monocot","401","8",0.02800002,0.009749092
"8370","monocot-sim-401-9-20.rsml","monocot","401","9",0.02800002,0.009787447
"8371","monocot-sim-402-1-20.rsml","monocot","402","1",0.022799972,0.015047766
"8372","monocot-sim-402-10-20.rsml","monocot","402","10",0.022799972,0.014926723
"8373","monocot-sim-402-2-20.rsml","monocot","402","2",0.022799972,0.015010262
"8374","monocot-sim-402-3-20.rsml","monocot","402","3",0.022799972,0.014929793
"8375","monocot-sim-402-4-20.rsml","monocot","402","4",0.022799972,0.014946155
"8376","monocot-sim-402-5-20.rsml","monocot","402","5",0.022799972,0.015039005
"8377","monocot-sim-402-6-20.rsml","monocot","402","6",0.022799972,0.015057775
"8378","monocot-sim-402-7-20.rsml","monocot","402","7",0.022799972,0.015082541
"8379","monocot-sim-402-8-20.rsml","monocot","402","8",0.022799972,0.014931251
"8380","monocot-sim-402-9-20.rsml","monocot","402","9",0.022799972,0.015036036
"8381","monocot-sim-403-1-20.rsml","monocot","403","1",0.033299964,0.024919612
"8382","monocot-sim-403-10-20.rsml","monocot","403","10",0.033299964,0.02515501
"8383","monocot-sim-403-2-20.rsml","monocot","403","2",0.033299964,0.024990488
"8384","monocot-sim-403-3-20.rsml","monocot","403","3",0.033299964,0.02511384
"8385","monocot-sim-403-4-20.rsml","monocot","403","4",0.033299964,0.02497438
"8386","monocot-sim-403-5-20.rsml","monocot","403","5",0.033299964,0.025209362
"8387","monocot-sim-403-6-20.rsml","monocot","403","6",0.033299964,0.025013406
"8388","monocot-sim-403-7-20.rsml","monocot","403","7",0.033299964,0.024993377
"8389","monocot-sim-403-8-20.rsml","monocot","403","8",0.033299964,0.02472968
"8390","monocot-sim-403-9-20.rsml","monocot","403","9",0.033299964,0.025001662
"8391","monocot-sim-404-1-20.rsml","monocot","404","1",0.03880002,0.016245956
"8392","monocot-sim-404-10-20.rsml","monocot","404","10",0.03880002,0.016119365
"8393","monocot-sim-404-2-20.rsml","monocot","404","2",0.03880002,0.016153751
"8394","monocot-sim-404-3-20.rsml","monocot","404","3",0.03880002,0.016120717
"8395","monocot-sim-404-4-20.rsml","monocot","404","4",0.03880002,0.016190426
"8396","monocot-sim-404-5-20.rsml","monocot","404","5",0.03880002,0.016258582
"8397","monocot-sim-404-6-20.rsml","monocot","404","6",0.03880002,0.016206138
"8398","monocot-sim-404-7-20.rsml","monocot","404","7",0.03880002,0.016172916
"8399","monocot-sim-404-8-20.rsml","monocot","404","8",0.03880002,0.016082922
"8400","monocot-sim-404-9-20.rsml","monocot","404","9",0.03880002,0.016137172
"8401","monocot-sim-405-1-15.rsml","monocot","405","1",0.0321001,0.016666828
"8402","monocot-sim-405-10-16.rsml","monocot","405","10",0.03210013,0.016634526
"8403","monocot-sim-405-2-16.rsml","monocot","405","2",0.03210013,0.016626615
"8404","monocot-sim-405-3-16.rsml","monocot","405","3",0.03210013,0.01671532
"8405","monocot-sim-405-4-16.rsml","monocot","405","4",0.03210013,0.01662236
"8406","monocot-sim-405-5-16.rsml","monocot","405","5",0.03210013,0.016604044
"8407","monocot-sim-405-6-15.rsml","monocot","405","6",0.0321001,0.01673274
"8408","monocot-sim-405-7-16.rsml","monocot","405","7",0.03210013,0.01672106
"8409","monocot-sim-405-8-16.rsml","monocot","405","8",0.03210013,0.016693214
"8410","monocot-sim-405-9-16.rsml","monocot","405","9",0.03210013,0.016612055
"8411","monocot-sim-406-1-18.rsml","monocot","406","1",0.03659994,0.025610667
"8412","monocot-sim-406-10-18.rsml","monocot","406","10",0.03659994,0.02563871
"8413","monocot-sim-406-2-18.rsml","monocot","406","2",0.03659994,0.025572235
"8414","monocot-sim-406-3-18.rsml","monocot","406","3",0.03659994,0.02563295
"8415","monocot-sim-406-4-18.rsml","monocot","406","4",0.03659994,0.025704788
"8416","monocot-sim-406-5-18.rsml","monocot","406","5",0.03659994,0.025638198
"8417","monocot-sim-406-6-18.rsml","monocot","406","6",0.03659994,0.025687907
"8418","monocot-sim-406-7-18.rsml","monocot","406","7",0.03659994,0.025585432
"8419","monocot-sim-406-8-18.rsml","monocot","406","8",0.03659994,0.025621563
"8420","monocot-sim-406-9-18.rsml","monocot","406","9",0.03659994,0.025524225
"8421","monocot-sim-407-1-20.rsml","monocot","407","1",0.038999964,0.012590395
"8422","monocot-sim-407-10-20.rsml","monocot","407","10",0.038999964,0.012368742
"8423","monocot-sim-407-2-20.rsml","monocot","407","2",0.038999964,0.012455511
"8424","monocot-sim-407-3-20.rsml","monocot","407","3",0.038999964,0.012855542
"8425","monocot-sim-407-4-20.rsml","monocot","407","4",0.038999964,0.012468359
"8426","monocot-sim-407-5-20.rsml","monocot","407","5",0.038999964,0.012618993
"8427","monocot-sim-407-6-20.rsml","monocot","407","6",0.038999964,0.012322303
"8428","monocot-sim-407-7-20.rsml","monocot","407","7",0.038999964,0.012730094
"8429","monocot-sim-407-8-20.rsml","monocot","407","8",0.038999964,0.012741275
"8430","monocot-sim-407-9-20.rsml","monocot","407","9",0.038999964,0.012277503
"8431","monocot-sim-408-1-20.rsml","monocot","408","1",0.023900015,0.01057147
"8432","monocot-sim-408-10-20.rsml","monocot","408","10",0.023900015,0.010671409
"8433","monocot-sim-408-2-20.rsml","monocot","408","2",0.023900015,0.010582107
"8434","monocot-sim-408-3-20.rsml","monocot","408","3",0.023900015,0.010667221
"8435","monocot-sim-408-4-20.rsml","monocot","408","4",0.023900015,0.010610639
"8436","monocot-sim-408-5-20.rsml","monocot","408","5",0.023900015,0.01065983
"8437","monocot-sim-408-6-20.rsml","monocot","408","6",0.023900015,0.010667917
"8438","monocot-sim-408-7-20.rsml","monocot","408","7",0.023900015,0.010634456
"8439","monocot-sim-408-8-20.rsml","monocot","408","8",0.023900015,0.0105602015
