"","image","tot_root_length","width","depth","direction","n_primary","tot_prim_length","mean_prim_length","mean_prim_diameter","mean_lat_density","n_laterals","tot_lat_length","mean_lat_length","mean_lat_diameter","mean_lat_angle","tree_size","tree_magnitude","tree_altitude","tree_index","specie","group","id"
"8132","monocot-sim-381-10-20.rsml",553.7386,6.4516,29.497866,2.2985175,5,127,26.110247,0.03559992,3.582557,327,233,1.2941506,0.011921602,50.111095,659,332,82,0.24698795,"monocot","381","10"
"8133","monocot-sim-381-2-20.rsml",547.89246,6.798733,29.497866,2.2753618,5,127,26.092674,0.03559992,3.4558105,314,239,1.329392,0.011875403,51.35888,633,319,83,0.26018807,"monocot","381","2"
"8134","monocot-sim-381-3-20.rsml",586.3623,5.2408667,29.497866,2.3011498,5,127,26.038744,0.03559992,3.7574959,341,261,1.3377382,0.011907354,51.628487,687,346,84,0.24277456,"monocot","381","3"
"8135","monocot-sim-381-4-20.rsml",516.54443,5.5287333,29.497866,2.291849,5,127,26.06072,0.03559992,3.2497501,293,213,1.3182281,0.011979094,49.082886,591,298,73,0.24496645,"monocot","381","4"
"8136","monocot-sim-381-5-20.rsml",540.29,7.653867,29.497866,2.2913203,5,127,26.025192,0.03559992,3.4167697,311,214,1.3188554,0.011972554,52.948753,627,316,79,0.25,"monocot","381","5"
"8137","monocot-sim-381-6-20.rsml",549.9656,5.7827334,29.497866,2.2743037,5,127,26.013746,0.03559992,3.5181115,316,232,1.3287874,0.011804742,49.920826,637,321,71,0.2211838,"monocot","381","6"
"8138","monocot-sim-381-7-20.rsml",566.4188,6.1298666,29.497866,2.2833679,5,127,26.012531,0.03559992,3.6166966,331,239,1.3182961,0.011992787,50.018787,667,336,85,0.25297618,"monocot","381","7"
"8139","monocot-sim-381-8-20.rsml",566.9015,6.4854665,29.497866,2.2898023,5,128,26.102497,0.03559992,3.5315804,318,254,1.3722923,0.012006268,51.067757,641,323,85,0.2631579,"monocot","381","8"
"8140","monocot-sim-381-9-20.rsml",533.6496,6.9003334,29.497866,2.2637064,5,127,26.027802,0.03559992,3.428334,308,217,1.3100994,0.011809887,50.790504,621,313,75,0.23961662,"monocot","381","9"
"8141","monocot-sim-382-1-20.rsml",193.85266,8.195733,14.494933,2.2832935,3,40,14.0232935,0.0254,2.4992597,87,98,1.7446302,0.019271027,40.968456,177,90,40,0.44444445,"monocot","382","1"
"8142","monocot-sim-382-10-20.rsml",206.52318,6.570133,14.494933,2.2820628,3,39,13.809765,0.0254,2.6068478,92,108,1.7944984,0.019045677,43.490658,187,95,43,0.4526316,"monocot","382","10"
"8143","monocot-sim-382-2-20.rsml",186.26155,5.5456667,14.494933,2.272845,3,39,13.826203,0.0254,2.4617307,87,92,1.6641719,0.019027127,47.652203,177,90,41,0.45555556,"monocot","382","2"
"8144","monocot-sim-382-3-20.rsml",195.59204,8.763,14.494933,2.268067,3,41,14.25142,0.0254,2.4096797,86,100,1.7771839,0.019161204,45.11362,175,89,38,0.42696628,"monocot","382","3"
"8145","monocot-sim-382-4-20.rsml",182.52995,5.7488666,14.494933,2.3294933,3,39,13.8296385,0.0254,2.5132914,87,92,1.6211612,0.019209092,41.907555,177,90,37,0.41111112,"monocot","382","4"
"8146","monocot-sim-382-5-20.rsml",174.80779,9.525,14.494933,2.2923126,3,41,14.255979,0.0254,2.325382,83,87,1.5908414,0.019363835,38.926678,169,86,39,0.45348838,"monocot","382","5"
"8147","monocot-sim-382-6-20.rsml",203.90344,6.6802,14.494933,2.1956434,3,40,14.031189,0.0254,2.5495508,91,109,1.77813,0.01941078,44.612385,185,94,41,0.43617022,"monocot","382","6"
"8148","monocot-sim-382-7-20.rsml",193.88162,5.9774666,14.494933,2.356269,3,41,14.108997,0.0254,2.4308994,87,95,1.7420067,0.019013103,45.375397,177,90,38,0.42222223,"monocot","382","7"
"8149","monocot-sim-382-8-20.rsml",190.8955,7.0950665,14.494933,2.3039823,3,40,13.936088,0.0254,2.5345218,90,96,1.656525,0.019291444,43.9334,183,93,41,0.4408602,"monocot","382","8"
"8150","monocot-sim-382-9-20.rsml",173.73686,5.8166,14.494933,2.2784472,3,39,13.854239,0.0254,2.457945,87,77,1.5192432,0.019240217,43.014946,177,90,41,0.45555556,"monocot","382","9"
"8151","monocot-sim-383-1-20.rsml",66.975815,2.2182667,11.497733,2.2976928,3,31,11.076569,0.026199983,1.8469416,35,15,0.9641746,0.013105297,32.779957,73,38,15,0.39473686,"monocot","383","1"
"8152","monocot-sim-383-10-20.rsml",65.73901,2.8871334,11.497733,2.3368175,3,31,11.016929,0.026199983,1.7664028,34,13,0.9614185,0.0130560715,36.517757,71,37,14,0.3783784,"monocot","383","10"
"8153","monocot-sim-383-2-20.rsml",71.08548,2.7601333,11.497733,2.1969495,3,31,11.089156,0.026199983,1.5910972,33,21,1.1459997,0.013119218,37.39111,69,36,14,0.3888889,"monocot","383","2"
"8154","monocot-sim-383-3-20.rsml",63.09932,1.9642667,11.497733,2.343773,3,31,11.057618,0.026199983,1.5523092,30,14,0.9975491,0.013101098,34.302635,63,33,13,0.3939394,"monocot","383","3"
"8155","monocot-sim-383-4-20.rsml",67.36001,2.6246667,11.497733,2.289366,3,31,11.116576,0.026199983,1.4505137,28,19,1.2146528,0.01311029,36.864685,59,31,12,0.38709676,"monocot","383","4"
"8156","monocot-sim-383-5-20.rsml",63.1241,3.1496,11.497733,2.2964568,3,31,11.142741,0.026199983,2.0352566,32,12,0.9279963,0.013065627,34.21386,67,35,14,0.4,"monocot","383","5"
"8157","monocot-sim-383-6-20.rsml",66.99789,2.9633334,11.497733,2.263156,3,31,11.147181,0.026199983,1.8568277,32,16,1.0486352,0.012892335,43.011917,67,35,15,0.42857143,"monocot","383","6"
"8158","monocot-sim-383-7-20.rsml",70.89737,2.6331334,11.497733,2.314609,3,31,11.069194,0.026199983,1.6458111,33,16,1.1421149,0.012909216,39.53534,69,36,15,0.41666666,"monocot","383","7"
"8159","monocot-sim-383-8-20.rsml",68.526024,2.4045334,11.497733,2.2879531,3,31,11.09047,0.026199983,1.6311082,33,17,1.068322,0.012931094,35.446125,69,36,15,0.41666666,"monocot","383","8"
"8160","monocot-sim-383-9-20.rsml",69.269775,3.7253332,11.497733,2.306449,3,31,11.150803,0.026199983,1.7927704,34,17,1.0534518,0.013062443,33.36308,71,37,18,0.4864865,"monocot","383","9"
"8161","monocot-sim-384-1-20.rsml",44.105354,2.9548666,11.497733,2.2519648,2,16,8.8944645,0.02280001,2.63596,20,14,1.3158212,0.011389495,46.425518,42,22,20,0.90909094,"monocot","384","1"
"8162","monocot-sim-384-10-20.rsml",43.700676,1.4732,11.497733,2.3825643,2,17,8.792907,0.02280001,3.322271,25,11,1.0445942,0.011399206,37.61801,52,27,22,0.8148148,"monocot","384","10"
"8163","monocot-sim-384-2-20.rsml",36.224003,2.8278666,11.497733,2.2625358,2,16,8.916272,0.02280001,2.16178,16,8,1.1494665,0.012018328,41.68437,34,18,14,0.7777778,"monocot","384","2"
"8164","monocot-sim-384-3-20.rsml",39.957428,2.1674666,11.497733,2.1175554,2,16,8.793557,0.02280001,3.4069588,21,10,1.0652528,0.011764496,36.770977,44,23,18,0.7826087,"monocot","384","3"
"8165","monocot-sim-384-4-20.rsml",43.20785,3.0310667,11.497733,2.14344,2,17,8.882184,0.02280001,2.3769808,21,12,1.2115942,0.011709793,42.046097,44,23,20,0.8695652,"monocot","384","4"
"8166","monocot-sim-384-5-20.rsml",39.76126,2.4214666,11.497733,2.2719293,2,16,8.738741,0.02280001,2.6536832,20,9,1.1141886,0.011502233,36.152596,42,22,19,0.8636364,"monocot","384","5"
"8167","monocot-sim-384-6-20.rsml",43.20724,3.1072667,11.497733,2.2960126,2,16,8.98768,0.02280001,2.8359084,22,13,1.1469038,0.011651673,43.080368,46,24,19,0.7916667,"monocot","384","6"
"8168","monocot-sim-384-7-20.rsml",39.458206,2.5908,11.497733,2.1894433,2,16,8.80111,0.02280001,3.3284962,18,10,1.2142215,0.011424494,43.46785,38,20,16,0.8,"monocot","384","7"
"8169","monocot-sim-384-8-20.rsml",33.25693,2.9633334,11.497733,2.2106278,2,16,8.945181,0.02280001,2.4736543,16,6,0.9604109,0.012401171,40.830677,34,18,13,0.7222222,"monocot","384","8"
"8170","monocot-sim-384-9-20.rsml",44.221252,2.5908,11.497733,2.2991512,2,16,8.996362,0.02280001,3.8609438,21,15,1.2489774,0.011301473,46.402924,44,23,20,0.8695652,"monocot","384","9"
"8171","monocot-sim-385-1-17.rsml",2021.9263,5.3170667,22.495934,2.2812626,19,271,14.822807,0.037800122,7.3065577,1149,1030,1.5146149,0.013334667,29.536165,2317,1168,122,0.10445205,"monocot","385","1"
"8172","monocot-sim-385-10-17.rsml",2085.2397,5.190067,22.495934,2.3000998,19,271,14.842445,0.037800122,7.7426343,1188,1077,1.5178729,0.013343939,29.394741,2395,1207,123,0.101905555,"monocot","385","10"
"8173","monocot-sim-385-2-17.rsml",2062.699,4.7497997,22.495934,2.27952,19,271,14.830275,0.037800122,7.552125,1178,1039,1.51182,0.013361623,29.523941,2375,1197,132,0.110275686,"monocot","385","2"
"8174","monocot-sim-385-3-17.rsml",2133.1023,5.3678665,22.495934,2.287825,19,271,14.826593,0.037800122,7.8037143,1226,1083,1.5101118,0.0133782625,29.640978,2471,1245,124,0.09959839,"monocot","385","3"
"8175","monocot-sim-385-4-17.rsml",2096.2559,5.08,22.495934,2.30173,19,271,14.8514595,0.037800122,7.515591,1177,1100,1.5412724,0.013376409,28.761522,2373,1196,120,0.10033445,"monocot","385","4"
"8176","monocot-sim-385-5-17.rsml",2027.0288,5.4356,22.495934,2.2755897,19,271,14.818714,0.037800122,7.5928836,1158,1031,1.5073173,0.013316237,29.09638,2335,1177,122,0.10365336,"monocot","385","5"
"8177","monocot-sim-385-6-18.rsml",2455.0254,5.7065334,23.994534,2.2795894,19,302,16.495667,0.03780014,7.3600097,1378,1305,1.5541414,0.013360281,29.023006,2775,1397,132,0.09448819,"monocot","385","6"
"8178","monocot-sim-385-7-17.rsml",2036.8519,5.4948664,22.495934,2.2992477,19,271,14.8086605,0.037800122,7.8200107,1153,1054,1.5225389,0.013337597,28.953876,2325,1172,116,0.09897611,"monocot","385","7"
"8179","monocot-sim-385-8-17.rsml",2081.31,5.071533,22.495934,2.2922533,19,272,14.79031,0.037800122,7.6959705,1189,1060,1.5141244,0.01333909,29.577314,2397,1208,132,0.10927153,"monocot","385","8"
"8180","monocot-sim-385-9-18.rsml",2433.6675,5.5710664,23.994534,2.288297,19,302,16.464216,0.03780014,7.479982,1375,1284,1.5424346,0.013339782,29.061182,2769,1394,134,0.09612626,"monocot","385","9"
"8181","monocot-sim-386-1-19.rsml",682.91595,5.1646667,16.493067,2.257063,7,92,13.906515,0.029800065,3.4723358,250,436,2.342282,0.020982606,28.131935,507,257,47,0.18287937,"monocot","386","1"
"8182","monocot-sim-386-10-19.rsml",639.0107,5.6980667,16.493067,2.2743325,7,91,13.780908,0.029800065,3.429372,247,387,2.1965365,0.021082424,27.807602,501,254,45,0.17716536,"monocot","386","10"
"8183","monocot-sim-386-2-19.rsml",635.2932,6.7902665,16.493067,2.2678351,7,91,13.743044,0.029800065,3.3529048,238,396,2.2650921,0.02111566,28.256683,483,245,46,0.18775511,"monocot","386","2"
"8184","monocot-sim-386-3-19.rsml",662.9698,6.4092665,16.493067,2.2683034,7,91,13.7689,0.029800065,3.4934347,250,409,2.2663498,0.021118725,29.251516,507,257,46,0.17898832,"monocot","386","3"
"8185","monocot-sim-386-4-19.rsml",669.91736,6.2483997,16.493067,2.2479162,7,91,13.849912,0.029800065,3.352493,242,423,2.3676353,0.021129929,29.476566,491,249,49,0.19678715,"monocot","386","4"
"8186","monocot-sim-386-5-18.rsml",630.2462,6.7902665,15.4939995,2.3137946,7,84,12.833897,0.02980005,3.569657,236,401,2.2898679,0.021087455,28.091448,479,243,46,0.18930042,"monocot","386","5"
"8187","monocot-sim-386-6-19.rsml",658.3044,5.655733,16.493067,2.2606213,7,91,13.815285,0.029800065,3.2943223,238,412,2.3596518,0.02102225,26.159615,483,245,46,0.18775511,"monocot","386","6"
"8188","monocot-sim-386-7-18.rsml",610.618,5.7742667,15.4939995,2.3114336,7,84,12.784816,0.02980005,3.523737,229,380,2.2756507,0.020941729,28.413336,465,236,45,0.19067797,"monocot","386","7"
"8189","monocot-sim-386-8-18.rsml",609.204,6.544733,15.4939995,2.2603545,7,84,12.800939,0.02980005,3.4130425,222,385,2.3405287,0.021098556,28.0112,451,229,41,0.1790393,"monocot","386","8"
"8190","monocot-sim-386-9-19.rsml",650.5359,5.3932667,16.493067,2.284187,7,91,13.64456,0.029800065,3.4283054,245,400,2.2654047,0.021103045,28.935627,497,252,44,0.17460318,"monocot","386","9"
"8191","monocot-sim-387-1-20.rsml",248.54248,3.9962666,13.495867,2.23676,14,113,8.664113,0.037599888,2.054114,129,52,0.98639494,0.014969414,39.161694,272,143,30,0.20979021,"monocot","387","1"
"8192","monocot-sim-387-10-20.rsml",261.99136,4.4704,13.495867,2.3245873,14,113,8.651202,0.037599888,2.172272,136,62,1.0358418,0.014946779,38.196117,286,150,26,0.17333333,"monocot","387","10"
"8193","monocot-sim-387-2-20.rsml",245.4529,3.9962666,13.495867,2.2541935,14,113,8.627872,0.037599888,1.875295,129,54,0.96637744,0.015000891,38.06799,272,143,26,0.18181819,"monocot","387","2"
"8194","monocot-sim-387-3-20.rsml",231.94061,3.5983334,13.495867,2.2447364,14,113,8.638892,0.037599888,2.0920255,120,45,0.9249682,0.014940618,39.698586,254,134,20,0.14925373,"monocot","387","3"
"8195","monocot-sim-387-4-20.rsml",232.8994,2.9887333,13.495867,2.2491374,14,113,8.603074,0.037599888,1.9583467,121,49,0.929392,0.015091953,39.7872,256,135,25,0.18518518,"monocot","387","4"
"8196","monocot-sim-387-5-20.rsml",244.45505,3.8946667,13.495867,2.2693105,14,113,8.662995,0.037599888,2.0379846,131,51,0.9402528,0.015058375,39.50531,276,145,28,0.19310345,"monocot","387","5"
"8197","monocot-sim-387-6-20.rsml",243.99895,4.5212,13.495867,2.2975817,14,113,8.598512,0.037599888,2.25784,123,60,1.0050386,0.015066922,37.890114,260,137,27,0.1970803,"monocot","387","6"
"8198","monocot-sim-387-7-20.rsml",225.76865,3.0479999,13.495867,2.297556,14,113,8.572327,0.037599888,2.1558814,113,41,0.93589467,0.015255716,36.494564,240,127,21,0.16535433,"monocot","387","7"
"8199","monocot-sim-387-8-20.rsml",239.42084,3.6999333,13.495867,2.2947304,14,113,8.611571,0.037599888,1.8805915,117,59,1.0158874,0.014947172,35.89201,248,131,26,0.19847329,"monocot","387","8"
"8200","monocot-sim-387-9-20.rsml",245.18094,3.8523333,13.495867,2.253597,14,113,8.594923,0.037599888,1.8832428,128,56,0.9754061,0.014920029,41.211212,270,142,25,0.17605634,"monocot","387","9"
"8201","monocot-sim-388-1-20.rsml",130.05902,5.3594,21.496866,2.3175702,1,21,21.999157,0.030299999,2.8957424,50,81,2.1611974,0.018678322,38.79104,101,51,51,1,"monocot","388","1"
"8202","monocot-sim-388-10-20.rsml",138.946,4.809067,21.496866,2.297075,1,21,21.999666,0.030299999,2.953588,51,87,2.2930658,0.018828548,38.90108,103,52,52,1,"monocot","388","10"
"8203","monocot-sim-388-2-20.rsml",135.75519,4.7921333,21.496866,2.227214,1,21,21.999998,0.030299999,3.1262078,55,81,2.0682764,0.018813688,41.092495,111,56,56,1,"monocot","388","2"
"8204","monocot-sim-388-3-20.rsml",132.43636,4.6482,21.496866,2.2361956,1,21,21.99987,0.030299999,2.955705,52,81,2.1237786,0.018798979,39.204384,105,53,53,1,"monocot","388","3"
"8205","monocot-sim-388-4-20.rsml",134.98308,5.190067,21.496866,2.3364325,1,21,21.999353,0.030299999,2.9557736,52,82,2.1727638,0.018642565,39.726658,105,53,53,1,"monocot","388","4"
"8206","monocot-sim-388-5-20.rsml",145.22073,4.3942,21.496866,2.4104457,1,21,21.999706,0.030299999,3.2967718,58,89,2.1245008,0.018972429,40.52868,117,59,59,1,"monocot","388","5"
"8207","monocot-sim-388-6-20.rsml",142.58232,5.8589334,21.496866,2.305814,1,21,21.999695,0.030299999,2.7798438,48,95,2.512138,0.018982356,37.257236,97,49,49,1,"monocot","388","6"
"8208","monocot-sim-388-7-20.rsml",149.19359,5.6896,21.496866,2.2663674,1,21,21.999996,0.030299999,3.1830485,56,95,2.2713149,0.018778326,42.973694,113,57,57,1,"monocot","388","7"
"8209","monocot-sim-388-8-20.rsml",146.12625,4.995333,21.496866,2.3350408,1,21,21.999842,0.030299999,2.8420277,50,97,2.4825282,0.018931916,33.69097,101,51,51,1,"monocot","388","8"
"8210","monocot-sim-388-9-20.rsml",141.5673,5.5541334,21.496866,2.3946788,1,21,21.999922,0.030299999,3.0125382,53,88,2.2559881,0.018672729,40.731194,107,54,54,1,"monocot","388","9"
"8211","monocot-sim-389-1-16.rsml",615.5178,13.9192,16.493067,1.9594115,16,113,7.628955,0.021299994,3.3032937,229,364,2.1548226,0.015729008,74.57579,474,245,32,0.13061224,"monocot","389","1"
"8212","monocot-sim-389-10-15.rsml",541.3377,13.648267,15.4939995,2.0093791,15,103,7.4499383,0.021299994,2.970453,195,315,2.2030184,0.015830075,67.93302,405,210,31,0.14761905,"monocot","389","10"
"8213","monocot-sim-389-2-15.rsml",524.92303,16.306799,15.4939995,2.0097823,15,109,7.827882,0.021299994,2.8870058,196,309,2.0791063,0.015775183,76.12647,407,211,31,0.14691943,"monocot","389","2"
"8214","monocot-sim-389-3-15.rsml",558.4237,14.164733,15.4939995,2.0347571,15,98,7.162966,0.021299994,3.3716664,197,344,2.289234,0.01598644,74.734764,409,212,32,0.1509434,"monocot","389","3"
"8215","monocot-sim-389-4-15.rsml",520.09296,13.7668,15.4939995,2.0331812,15,98,7.086945,0.021299994,3.1431043,194,311,2.1329317,0.01584688,73.23155,403,209,30,0.14354067,"monocot","389","4"
"8216","monocot-sim-389-5-15.rsml",528.8729,14.723534,15.4939995,1.9824121,15,99,7.213431,0.021299994,3.137096,196,322,2.1462834,0.015803311,80.86704,407,211,32,0.15165877,"monocot","389","5"
"8217","monocot-sim-389-6-16.rsml",609.866,12.9794,16.493067,1.934755,16,111,7.522991,0.021299994,3.6696095,225,370,2.1755476,0.015750933,76.573166,466,241,32,0.13278009,"monocot","389","6"
"8218","monocot-sim-389-7-16.rsml",598.178,16.628532,16.493067,1.9531329,16,121,8.189896,0.021299994,3.28552,231,347,2.02225,0.01579143,78.24842,478,247,35,0.1417004,"monocot","389","7"
"8219","monocot-sim-389-8-15.rsml",503.14438,14.384867,15.4939995,1.9827918,15,102,7.446021,0.021299994,3.04179,195,282,2.007456,0.015790477,77.03175,405,210,31,0.14761905,"monocot","389","8"
"8220","monocot-sim-389-9-16.rsml",616.34607,14.859,16.493067,2.0203028,16,114,7.5819836,0.021299994,3.514353,226,368,2.1904178,0.015835272,74.97706,468,242,33,0.13636364,"monocot","389","9"
"8221","monocot-sim-39-1-20.rsml",76.97631,9.516533,7.992533,1.9949782,5,31,6.7192864,0.022700006,3.1163125,55,16,0.7887249,0.012626141,55.709286,115,60,16,0.26666668,"monocot","39","1"
"8222","monocot-sim-39-10-20.rsml",70.92242,8.5344,7.992533,2.0347223,5,31,6.572936,0.022700006,2.5928898,51,12,0.74623024,0.012712086,57.693493,107,56,14,0.25,"monocot","39","10"
"8223","monocot-sim-39-2-20.rsml",75.91466,5.4440665,7.992533,2.022428,5,32,6.988169,0.022700006,3.0587275,54,13,0.7587739,0.012737012,46.84858,113,59,16,0.27118644,"monocot","39","2"
"8224","monocot-sim-39-3-20.rsml",78.34266,4.614333,7.992533,1.9675446,5,30,6.7175612,0.022700006,2.9505055,56,15,0.7991942,0.012974393,65.904976,117,61,17,0.27868852,"monocot","39","3"
"8225","monocot-sim-39-4-20.rsml",74.5626,10.1092,7.992533,2.06645,5,31,6.6922393,0.022700006,2.8212936,52,13,0.7904118,0.012689414,60.938858,109,57,15,0.2631579,"monocot","39","4"
"8226","monocot-sim-39-5-20.rsml",68.20682,8.466666,7.992533,2.0176675,5,30,6.5206356,0.022700006,2.6309488,42,16,0.84770566,0.012721397,63.046345,89,47,13,0.27659574,"monocot","39","5"
"8227","monocot-sim-39-6-20.rsml",72.706154,9.0424,7.992533,2.0092394,5,32,6.862468,0.022700006,2.5141249,50,16,0.76787645,0.012686312,51.92034,105,55,16,0.29090908,"monocot","39","6"
"8228","monocot-sim-39-7-20.rsml",70.13901,9.5588665,7.992533,1.9657807,5,31,6.7042427,0.022700006,2.9805837,51,9,0.71799576,0.012664947,53.987984,107,56,16,0.2857143,"monocot","39","7"
"8229","monocot-sim-39-8-20.rsml",67.61028,6.6632667,7.992533,1.9225359,5,29,6.3839545,0.022700006,2.9232628,51,8,0.69981426,0.012395315,60.388092,107,56,15,0.26785713,"monocot","39","8"
"8230","monocot-sim-39-9-20.rsml",77.25207,9.668933,7.992533,2.1000206,5,33,7.1539364,0.022700006,2.6305733,53,15,0.78268665,0.012718589,52.652344,111,58,16,0.27586207,"monocot","39","9"
"8231","monocot-sim-390-1-20.rsml",25.853197,2.4214666,11.997267,2.3766403,2,17,8.981764,0.024499996,1.1673673,7,4,1.1270958,0.010457066,40.92936,16,9,8,0.8888889,"monocot","390","1"
"8232","monocot-sim-390-10-20.rsml",18.732584,2.2690666,11.997267,2.3504195,2,17,8.990099,0.024499996,0,1,0,0.7523875,0.017149994,44.360386,4,3,2,0.6666667,"monocot","390","10"
"8233","monocot-sim-390-2-20.rsml",22.827164,1.1599333,11.997267,2.178933,2,17,8.780916,0.024499996,1.11178,5,2,1.0530661,0.012717591,48.44594,12,7,6,0.85714287,"monocot","390","2"
"8234","monocot-sim-390-3-20.rsml",19.729485,1.4986,11.997267,2.457927,2,17,8.919792,0.024499996,0.66317725,3,0,0.62996674,0.011909118,27.452234,8,5,4,0.8,"monocot","390","3"
"8235","monocot-sim-390-4-20.rsml",20.342163,1.7526,11.997267,2.0824845,2,17,8.866703,0.024499996,0.39857316,2,2,1.3043777,0.01281005,54.848175,6,4,3,0.75,"monocot","390","4"
"8236","monocot-sim-390-5-20.rsml",24.126928,1.4308666,11.997267,2.4061391,2,16,8.722771,0.024499996,1.4841915,6,4,1.113564,0.01077408,41.088524,14,8,7,0.875,"monocot","390","5"
"8237","monocot-sim-390-6-20.rsml",20.388159,1.0583333,11.997267,2.150102,2,16,8.71915,0.024499996,1.1823312,3,1,0.9832868,0.012058788,48.809296,8,5,4,0.8,"monocot","390","6"
"8238","monocot-sim-390-7-20.rsml",21.440662,1.6848667,11.997267,2.3392484,2,17,8.909282,0.024499996,1.1435446,4,1,0.9055251,0.009433679,36.844383,10,6,5,0.8333333,"monocot","390","7"
"8239","monocot-sim-390-8-20.rsml",21.542896,1.6933333,11.997267,2.2891097,2,17,8.873125,0.024499996,1.2507504,5,1,0.75932896,0.012961668,26.578568,12,7,6,0.85714287,"monocot","390","8"
"8240","monocot-sim-390-9-20.rsml",23.882341,1.7864666,11.997267,2.1048355,2,17,8.907444,0.024499996,0.90617305,5,4,1.2134904,0.012124588,39.59197,12,7,6,0.85714287,"monocot","390","9"
